( data_09421 "Jede Partnerschaft, die Europa China diesbezüglich anbieten kann, ist willkommen." ) 
( data_09872 "Die Abstimmung findet am Donnerstag um zwölf Uhr statt." ) 
( data_09909 "Wir hatten im letzten Jahr im Kosovo Wahlen." ) 
( data_10029 "Mit zwei Änderungsanträgen haben wir besondere rechtliche bzw. konstitutionelle Schwierigkeiten." ) 
( data_10037 "Sie hat vorgeschlagen, als Sitz Luxemburg in Anspruch zu nehmen." ) 
( data_10167 "B. was Transparenz und ähnliche Fragen angeht." ) 
( data_10243 "Aber darüber hinaus enthält es nicht viel Neues." ) 
( data_10400 "Nun, dazu stehen Ihnen viel zu wenig Mittel zur Verfügung." ) 
( data_10419 "Herr Präsident, ich hatte gestern das Thema Fragestunde angesprochen." ) 
( data_10515 "Unsere Politik sollte nicht mehr hauptsächlich auf China ausgerichtet sein." ) 
( data_10663 "Deshalb meinen wir, acht Stunden sind ausreichend für diese Tätigkeit." ) 
( data_10700 "Sie bringt aber auch viel Verantwortung mit sich." ) 
( data_10741 "Wir müssen also Maßnahmen zur Verringerung unserer Abhängigkeit ergreifen." ) 
( data_10869 "Helfen Sie vielmehr der ehemaligen jugoslawischen Republik Mazedonien bzw." ) 
( data_10895 "Auch darauf gab es kein Echo." ) 
( data_10961 "Insgesamt ist die Bilanz jedoch äußerst positiv." ) 
( data_10996 "So ändern sich die Zeiten." ) 
( data_11033 "Entsprechende Maßnahmen sind derzeit in Österreich, Belgien und Finnland vorgesehen." ) 
( data_11357 "Dabei übersehen sie jedoch verschiedene Faktoren." ) 
( data_11398 "Sie teilt uns mit, daß Drogen nicht bekämpft werden können." ) 
( data_11487 "Ich fordere deshalb Kommission und Rat auf, etwas zu unternehmen." ) 
( data_11514 "Ich gab Ihnen lediglich ein Beispiel." ) 
( data_11812 "Es gibt aber auch das Beispiel Schweden." ) 
( data_11896 "Herr Präsident, liebe Kollegen, das Parlament muß realistisch sein." ) 
( data_12044 "Diese Realität gilt für den makroökonomischen Bereich." ) 
( data_12080 "Steuern und Quoten sind die Antwort." ) 
( data_12260 "Es war nur eine geringe Anzahl Mitgliedstaaten anwesend." ) 
( data_12287 "B. gegenüber den Ländern der Dritten Welt." ) 
( data_12355 "Es gab Resolutionen und Diskussionen." ) 
( data_12732 "Zwei Umstände haben mich zu meiner Frage veranlaßt." ) 
( data_12762 "Es ist viel Positives über die Zukunft gesagt worden." ) 
( data_12779 "Gestatten Sie mir abschließend noch ein Wort zu Zypern." ) 
( data_12957 "Herr Präsident, die Zollunion mit der Türkei ist Realität." ) 
( data_13016 "Die Verordnung muß Hilfe fördern." ) 
( data_13066 "Das Prinzip Hoffnung war jedoch leider nur von kurzer Dauer." ) 
( data_13148 "Nun sind wir weder gegen Markt noch Wettbewerb." ) 
( data_13155 "Herr Präsident, öffentliche Dienste sind für die Öffentlichkeit gemacht." ) 
( data_13198 "Das haben wir alles Gott sei Dank ja verhindern können." ) 
( data_13458 "Wir müssen das Europa der Erweiterung Wirklichkeit werden lassen." ) 
( data_13473 "Zum Gipfel Dublin Eins möchte ich etwas sagen." ) 
( data_14001 "Oktober abschließend behandelt und meinem Kollegen, Kommissar Marín, vorgelegt." ) 
( data_14036 "Darauf muß moderne Politik Antworten geben." ) 
( data_14058 "B. Drogen, die Grenzen passieren." ) 
( data_14201 "B. Spanien, Portugal und Griechenland vor ihrer Mitgliedschaft rechnen konnten." ) 
( data_14392 "B. über das Internet, und die nicht diese Merkmale aufweisen." ) 
( data_14420 "Dem muß unsere Politik Rechnung tragen." ) 
( data_14450 "Dadurch konnte der Verbrauch bisher relativ niedrig gehalten werden." ) 
( data_14512 "Wir sind Ihnen zu Dank verpflichtet." ) 
( data_14656 "Von der Kommission haben wir bisher wenig Unterstützung erfahren." ) 
( data_14744 "Aber das ist nun einmal Realität." ) 
( data_14778 "Ich möchte ihr zu ihrer Arbeit zum Thema Konvergenz gratulieren." ) 
( data_14836 "B. Erziehung, Lebensqualität und nachhaltige Entwicklung." ) 
( data_14954 "Wir Sozialdemokraten müssen uns bewegen, Christdemokraten, Liberale und Grüne auch." ) 
( data_15145 "Sie haben mich das immer wieder spüren lassen." ) 
( data_15346 "Die Atmosphäre in dieser Aussprache ist eine völlig andere." ) 
( data_15367 "Für die Serben war und ist das Maß offenbar voll." ) 
( data_15373 "Ich hoffe sehr, daß Fortschritte gemacht werden." ) 
( data_15563 "Mitentscheidung des Parlaments und qualifizierte Mehrheit im Rat." ) 
( data_15769 "Ich muß Ihnen daher das Wort entziehen." ) 
( data_15835 "Nun gibt es zwei Lösungen." ) 
( data_15860 "Es muß also Klarheit bestehen." ) 
( data_16038 "Wir haben Südafrika Lehren erteilt, und das zu Recht." ) 
( data_16054 "Ich möchte auf das Thema Internet zurückkommen." ) 
( data_16375 "B. Maßnahmen zur Verbesserung der Sicherheit betrifft." ) 
( data_16387 "Natürlich wollen wir die Freizügigkeit für Personen innerhalb Europas verwirklichen." ) 
( data_16463 "Jede Präsidentschaft gibt einem bestimmten Thema Vorrang." ) 
( data_17108 "Es geht hier um ca." ) 
( data_17126 "Es geht nicht um China." ) 
( data_17491 "Die Beachtung des Verhaltenskodex wird dies unterstützen." ) 
( data_17499 "Die Mitgliedstaaten müssen hier also Unterstützung leisten." ) 
( data_17564 "Wir brauchen also Demokratie, Sozialpolitik und Sicherheitspolitik für die Netze." ) 
( data_17596 "Wir arbeiten also Hand in Hand." ) 
( data_17852 "Es muß äußerst dringend in diesem Sinne gehandelt werden." ) 
( data_17917 "Das sind Chancen für Europa." ) 
( data_17923 "Es besteht noch ein weiteR Spielraum für die künftige Verbesserungen." ) 
( data_18531 "B. in Osteuropa und in der Dritten Welt." ) 
( data_18604 "Dem stimme ich im Prinzip zu." ) 
( data_18608 "Das würde noch Jahre dauern." ) 
( data_18627 "Es wurde auch Opfer der Privatisierung." ) 
( data_18901 "Heute liegt uns nun erneut der Bericht Rothley vor." ) 
( data_18905 "B. national eingesetzt werden dürfen." ) 
( data_18923 "Ich hoffe, daß Kommissar Bangemann diesem Wunsch entsprechen wird." ) 
( data_18996 "Herr Präsident, ich habe eine kurze, präzise Zusatzfrage." ) 
( data_19102 "Wir haben gegen den Bericht Rothley gestimmt." ) 
( data_19331 "Allgemein ist die Höhe der Arbeitslosigkeit weiterhin besorgniserregend." ) 
( data_19540 "Zwischen den beiden Parteien muß ein Verhaltenskodex abgeschlossen werden." ) 
( data_19812 "Vielen Dank Herr Kommissar Van den Broek." ) 
( data_19822 "Es gab Ansätze für eine Zusammenarbeit mit der Europäischen Union." ) 
( data_19986 "Wir brauchen qualifizierte und dauerhafte Arbeitsplätze." ) 
( data_20145 "Eine solche Behörde ist mit dem Subsidiaritätsprinzip nicht vereinbar." ) 
( data_20294 "Man will Hilfe und ist sehr dankbar dafür." ) 
( data_20689 "Jedoch stimme ich dieser ursprünglichen Vision mit Überzeugung zu." ) 
( data_20943 "Die nationalen Systeme leisten zu viel Widerstand." ) 
( data_20948 "Zu jener Zeit wurde sie anders genannt." ) 
( data_21036 "Das Humanitäre ist doch immer schwierig gewesen." ) 
( data_21045 "Wir waren also eine Woche lang in Lomé." ) 
( data_21259 "Es steht zu hoffen, daß dies auch so Praxis wird." ) 
( data_21827 "China, Rußland, Frankreich, auch belgische Unternehmen sind aktiv." ) 
( data_21963 "Hier liegen also Chancen für Europa." ) 
( data_22034 "Von der europäischen Gesetzgebung sind ca." ) 
( data_22253 "Da brauchen sie dann auch kein Eurodac." ) 
( data_22265 "Unsere Fraktion unterstützt den Bericht von Frau González." ) 
( data_22277 "Ich beglückwünsche Frau Sierra González zu ihrem Bericht." ) 
( data_22505 "Eine Anmerkung noch zum Thema Wettbewerb." ) 
( data_22578 "Es ist Öl im Spiel." ) 
( data_23112 "Einer solchen Entwicklung muß also Einhalt geboten werden." ) 
( data_23235 "Die Infrastruktur muß weiter ausgebaut bzw. besser genutzt werden." ) 
( data_23424 "Anhang I B enthält strenge technische Vorschriften." ) 
( data_23726 "März Beitrittsverhandlungen mit den sechs Ländern begonnen." ) 
( data_24320 "B. zwischen Frankreich und Deutschland." ) 
( data_24651 "B. schon immer eine europäische Dimension." ) 
( data_24962 "Viele Dinge stehen also in Cardiff auf der Agenda." ) 
( data_25021 "Deshalb müssen wir Flexibilität und Öffnung erreichen." ) 
( data_25155 "Weltweit sterben weitaus mehr Menschen an Tabak als an Aids." ) 
( data_25331 "Es wurde ein Verhaltenskodex verabschiedet und ein Zeitplan festgelegt." ) 
( data_25364 "Die habe ich dann zur Erwägung B vornehmen lassen." ) 
( data_25371 "Meine Fraktion wollte Erwägung A aus einem einfachen Grund ablehnen." ) 
( data_25392 "Milosevic spielt mit dem Westen." ) 
( data_25961 "Wir müssen weiter für mehr Innovation, Qualität und Ausbildung kämpfen." ) 
( data_25993 "U. a. halten wir es nicht für eine dauerhafte Lösung." ) 
( data_26032 "Es gibt ja jetzt einen Vorschlag aus Österreich." ) 
( data_26280 "Ich muß Herrn Rothley Anerkennung für seine Arbeit aussprechen." ) 
( data_26336 "Ich stimme Ihnen (fast) vorbehaltlos zu." ) 
( data_26943 "Abstimmungen (Fortsetzung) Frau Präsidentin, ich möchte Ihnen eine Frage stellen." ) 
( data_27002 "Dies betrifft umfangreiche Mittel (ca." ) 
( data_27020 "Sie konnten sich vor dem zuständigen Ausschuß frei äußern." ) 
( data_27261 "Milosevic wird das nicht zulassen." ) 
( data_27303 "Auch Großbritannien würde von einer solchen Reform erheblich profitieren, ca." ) 
( data_27456 "Dürfen wir die Aufmerksamkeit des Kommissars darauf lenken." ) 
( data_27650 "Sogar in unserer Fraktion gibt es deshalb Probleme." ) 
( data_27757 "Ich glaube, das ist bereits etwas ganz Wichtiges." ) 
( data_28143 "Dieses Prinzip könnte auch in anderen Bereichen Anwendung finden." ) 
( data_28220 "Aber er ist ja natürlich ein Mitglied von New Labour." ) 
( data_29286 "Auf die Schweiz hat Präsident Jacques Santer schon hingewiesen." ) 
( data_29328 "Ein Ignorieren der Probleme hilft aber nicht weiter." ) 
( data_29558 "Ich glaube nicht, daß Änderungsanträge von Abgeordneten vorgelegt wurden." ) 
( data_29590 "Wer A sagt, der muß auch B sagen." ) 
( data_29652 "Beifall Und wir brauchen klare Vorschläge für eine Änderung." ) 
( data_29708 "Gemeinsam mit unseren Partnern ist die Bundesrepublik Deutschland voll engagiert." ) 
( data_29979 "B. von Milch, gerecht zu gestalten." ) 
( data_30068 "Das Internet kann nicht außerhalb von Gesetzen und Normen bestehen." ) 
( data_31701 "Darin stimme ich mit Herrn Titley überein." ) 
( data_32240 "Ich komme zu meiner dritten Anmerkung bzw. eigentlich einer Frage." ) 
( data_33081 "Aber Herr Rothley war, wie gesagt, auf seine Art konsequent." ) 
( data_33119 "Dies trifft auch auf Kategorie V zu." ) 
( data_33579 "Es geht um Menschen, Natur und Technik." ) 
( data_33796 "Es gab Fälle von Mißbrauch, aber sehr begrenzt, außerordentlich begrenzt." ) 
( data_33834 "Da gibt es die Empfehlungen zum Verhaltenskodex der Kommission." ) 
( data_33988 "In einigen Ländern haben wir damit ja Erfahrungen." ) 
( data_34110 "Fragestunde (Rat) Nach der Tagesordnung folgt die Fragestunde." ) 
( data_34113 "Gemäß Vertrag haben alle Mitgliedstaaten die gleichen Rechte und Pflichten." ) 
( data_34159 "Aber wir haben ja Zeit." ) 
( data_34221 "Ganz Afrika braucht unsere Hilfe." ) 
( data_34658 "Aufgaben sind neu verteilt worden, ebenso Stellen und Personal." ) 
( data_35505 "Bevor ich zum Schluß komme, noch ein Wort zu China." ) 
( data_36232 "Oktober dieses Jahres im Rat (Arbeit und Soziales) behandelt." ) 
( data_36466 "Darüber sollte in diesem Fall ja momentan wohl Übereinstimmung bestehen." ) 
